invoice_number,vendor_id,delivery_method,menu_items,invoice_date,tax,total,customer_id
54815,3,delivery,Cinnabon Delights 2 Pack|Doritos Cheesy Gordita Crunch Nacho Cheese|Grande Toasted Breakfast Burrito Sausage,2023-04-28,0.06250,10.91,235
54816,2,pickup,Small 6 pc Wing Combo Classic|20 Wings Boneless|30 Wings Mix & Match,2023-04-28,0.05600,70.61,9671
54817,1,delivery,10 Piece McNuggets|Caramel Sundae,2023-04-28,0.06500,8.92,5859
54818,1,pickup,Mustard Packet|Medium Mango Pineapple Smoothie,2023-04-28,0.04500,3.86,3772
54819,3,delivery,Chipotle Ranch Grilled Chicken Burrito|Beefy Melt Burrito|Spicy Ranch,2023-04-28,0.05300,4.53,3063
54820,3,pickup,Chips And Nacho Cheese Sauce,2023-04-28,0.06000,1.79,6663
54821,1,delivery,Sausage Egg Cheese Bagel|Medium Caramel Macchiato|Chicken McGriddle,2023-04-28,0.04450,12.08,8596
54822,1,delivery,Regular Oreo McFlurry,2023-04-28,0.04500,4.48,2140
54823,1,pickup,Double Cheeseburger|13 Cookie Tote|Medium Iced Caramel Mocha,2023-04-28,0.05750,13.08,3997
54824,3,pickup,Supreme Soft Taco Party Pack|Blue Raspberry Electric Strawberry Freeze,2023-04-28,0.05300,33.57,2755
54825,3,pickup,Bell Breakfast Box,2023-04-28,0.06250,6.38,9739
54826,3,delivery,Fiesta Veggie Burrito|Fire Sauce Packet|Mild Sauce Packet,2023-04-28,0.07000,2.14,6246
54827,1,pickup,McChicken Biscuit Meal,2023-04-28,0.02900,4.83,7216
54828,2,delivery,10 Wings Classic|30 Wings Classic,2023-04-28,0.05600,49.40,7915
54829,3,pickup,Spicy Potato Soft Tacos,2023-04-28,0.05500,1.06,1960
54830,2,delivery,24pc Family Pack Boneless|15pc Meal for 2 Mix & Match|Large 10 pc Wing Combo Classic,2023-04-28,0.04225,70.84,9001
54831,1,pickup,Medium Coke|Medium Root Beer,2023-04-28,0.06350,3.81,7010
54832,3,delivery,Cheesy Toasted Breakfast Burrito Sausage|Classic Combo,2023-04-28,0.06875,6.72,2455
54833,3,delivery,Crispy Melt Taco|Diet Pepsi,2023-04-28,0.04500,5.73,1136
54834,3,delivery,Burrito Supreme|Breakfast Quesadilla Sausage|Power Menu Bowl Veggie,2023-04-28,0.04750,15.58,4181
54835,3,pickup,Red Sauce,2023-04-28,0.06250,0.16,8857
54836,3,pickup,Chips And Nacho Cheese Sauce|Crunchwrap Supreme,2023-04-28,0.02900,7.18,3248
54837,3,delivery,Bell Breakfast Box,2023-04-28,0.06500,6.39,9820
54838,2,delivery,30pc Crew Pack Classic|Large 10 pc Wing Combo Mix & Match|Soft Drinks 20oz,2023-04-28,0.04750,62.19,6297
54839,3,delivery,Diet Pepsi|Chips and Nacho Cheese Sauce|Diablo Sauce Packet,2023-04-28,0.05750,5.37,4281
54840,2,pickup,75 Wings Boneless|15 Wings Boneless,2023-04-28,0.06000,95.80,7708
54841,1,pickup,Bacon McDouble,2023-04-28,0.04500,3.44,9979
54842,2,delivery,15 Wings Classic,2023-04-28,0.06850,18.69,2131
54843,3,pickup,Crunchwrap Supreme Cravings Trio|Veggie Mexican Pizza|Black Beans And Rice,2023-04-28,0.06100,12.50,5396
54844,3,delivery,Spicy Double Steak Grilled Cheese Burrito|Power Menu Bowl,2023-04-28,0.06350,15.08,9223
54845,3,delivery,Lipton Unsweetened Iced Tea|Mild Sauce Packet,2023-04-28,0.06250,3.07,7747
54846,2,delivery,Veggie Sticks Celery Only|100pc Pack Classic,2023-04-28,0.06250,141.18,9641
54847,1,delivery,Chicken McGriddle|Southwest Dressing,2023-04-28,0.06625,3.51,2327
54848,2,pickup,50 Wings Classic,2023-04-28,0.06100,61.00,5179
54849,1,delivery,Sausage Egg Cheese Bagel,2023-04-28,0.06875,5.33,6698
54850,3,pickup,Brisk Dragon Paradise Sparkling Iced Tea|White Hot Ranch Fries Burrito Veggie,2023-04-28,0.04450,6.14,23
54851,2,pickup,20 Crispy Tenders|40pc Group Pack Classic,2023-04-28,0.06625,92.32,4531
54852,2,delivery,15pc Meal for 2 Boneless|75pc Pack Mix & Match,2023-04-28,0.06000,127.71,5903
54853,1,pickup,Hot N Spicy McChicken Biscuit|Medium Hi-C Orange|Cheese Danish,2023-04-28,0.05300,6.39,5514
54854,3,delivery,Drinks Party Pack|Mug Root Beer (Small)|Cheese Quesadilla,2023-04-28,0.04000,10.90,4527
54855,1,delivery,Crispy Chicken Sandwich Meal,2023-04-28,0.02900,8.22,7705
54856,2,pickup,20 Crispy Tenders,2023-04-28,0.05500,35.54,6316
54857,1,delivery,Filet O Fish Meal|Salt Packet,2023-04-28,0.06625,9.48,2007
54858,3,delivery,Chicken Quesadilla|Crunchwrap Supreme Cravings Trio|Bell Breakfast Box,2023-04-28,0.00000,17.19,3948
54859,3,pickup,Mexican Pizza|Cheesy Toasted Breakfast Burrito Bacon,2023-04-28,0.04450,6.77,5057
54860,3,delivery,Chips and Nacho Cheese Sauce|Iced Cinnabon Delights Coffee,2023-04-28,0.06625,4.78,2635
54861,2,pickup,Medium 8 pc Wing Combo Boneless,2023-04-28,0.00000,9.09,3013
54862,2,pickup,Seasoned Fries Regular|100pc Pack Mix & Match|8 pc Meal for 2 – Crispy Tenders,2023-04-28,0.05600,162.28,398
54863,2,delivery,7 Crispy Tenders,2023-04-28,0.04000,11.95,9625
54864,3,delivery,Beefy 5-Layer Burrito|Spicy Double Steak Grilled Cheese Burrito,2023-04-28,0.07000,11.75,9938
54865,1,pickup,Egg Cheese Biscuit Meal|Medium Fanta Orange|Syrup,2023-04-28,0.06850,6.60,2617
54866,2,pickup,15pc Meal for 2 Mix & Match|Soft Drinks 32oz,2023-04-28,0.06625,30.26,2532
54867,2,delivery,Large 10 pc Wing Combo Boneless|15 Wings Classic|30 Wings Mix & Match,2023-04-28,0.06250,68.71,3259
54868,3,delivery,3 Soft Tacos Combo|3 Soft Tacos Supreme Combo|Diet Pepsi,2023-04-28,0.06500,21.59,2010
54869,2,pickup,30pc Crew Pack Boneless|30pc Crew Pack Classic,2023-04-28,0.06875,80.13,6555
54870,2,delivery,Medium 8 pc Wing Combo Classic|100 Wings Boneless,2023-04-28,0.05600,119.73,8800
54871,3,pickup,Black Bean Quesarito|Hash Brown|Nachos BellGrande,2023-04-28,0.06350,11.89,2157
54872,2,delivery,Medium 8 pc Wing Combo Mix & Match,2023-04-28,0.06500,14.15,8364
54873,1,delivery,Medium Iced Hazelnut Latte|Hot & Spicy McChicken,2023-04-28,0.06625,6.91,7903
54874,2,delivery,Iced Tea 32oz|15 Crispy Tenders|Veggie Sticks,2023-04-28,0.06250,31.42,6354
54875,3,delivery,Cheesy Bean And Rice Burrito|Classic Combo|Supreme Variety Taco Party Pack,2023-04-28,0.00000,35.99,3622
54876,3,pickup,Premium Hot Coffee|Fire Sauce Packet|Guacamole,2023-04-28,0.04750,2.87,2668
54877,1,delivery,Sausage Egg McMuffin Meal,2023-04-28,0.06875,6.08,4789
54878,3,delivery,3 Soft Tacos Combo|Burrito Supreme Cravings Trio|Variety Taco Party Pack,2023-04-28,0.02900,40.52,7881
54879,3,delivery,Crispy Melt Taco|Cup Of Water|Steak Quesadilla,2023-04-28,0.04450,9.28,9816
54880,1,pickup,Double Quarter Pounder With Cheese Meal,2023-04-28,0.06350,11.16,4368
54881,2,delivery,100 Wings Mix & Match|Medium 8 pc Wing Combo Mix & Match,2023-04-28,0.06000,135.98,2010
54882,2,delivery,10 Wings Boneless|20 Wings Mix & Match,2023-04-28,0.06625,35.80,4001
54883,1,delivery,Deluxe Crispy Chicken Sandwich|Spicy Crispy Chicken Sandwich|Sausage Egg Cheese Biscuit Meal,2023-04-28,0.05000,17.40,1824
54884,3,pickup,Regular Iced Coffee|Beefy Melt Burrito,2023-04-28,0.04000,4.15,6756
54885,2,pickup,Buffalo Ranch Fries Large,2023-04-28,0.04000,6.33,9470
54886,3,pickup,Black Bean Chalupa Supreme|Black Bean Quesarito|Brisk Mango Fiesta,2023-04-28,0.07000,10.77,4355
54887,2,delivery,Veggie Sticks Carrots Only|75pc Pack Classic,2023-04-28,0.04225,106.18,135
54888,2,delivery,Large 10 pc Wing Combo Mix & Match|75 Wings Boneless|Iced Tea 32oz,2023-04-28,0.04500,97.26,4545
54889,1,pickup,Medium Caramel Mocha|Oreo Fudge McFlurry,2023-04-28,0.05500,8.21,8161
54890,3,pickup,Cheesy Toasted Breakfast Burrito Sausage|Fire Sauce Packet|Deluxe Cravings Box,2023-04-28,0.07000,9.93,6097
54891,1,delivery,Syrup|3 Pack Of Cookies|Bacon Egg Cheese McGriddle Meal,2023-04-28,0.06875,9.60,764
54892,1,delivery,Medium Iced Caramel Macchiato,2023-04-28,0.06850,2.45,9107
54893,1,delivery,Bacon Egg Cheese McGriddle Meal|Quarter Pounder With Cheese Deluxe|Quarter Pounder With Cheese,2023-04-28,0.07000,18.37,6699
54894,3,delivery,Reduced-Fat Sour Cream|Supreme Soft Taco Party Pack|Bean Burrito,2023-04-28,0.04750,31.77,8036
54895,3,pickup,Nachos BellGrande|Drinks Party Pack|Variety Taco Party Pack,2023-04-28,0.05500,39.54,5789
54896,3,pickup,Chips And Nacho Cheese Sauce|Black Bean Crunchwrap Supreme|Burrito Supreme,2023-04-28,0.04500,11.88,7560
54897,3,pickup,Hot Cinnabon Delights Coffee|Breakfast Quesadilla Combo,2023-04-28,0.05600,7.69,6364
54898,3,pickup,Spicy Ranch|3 Soft Tacos Supreme Combo|Mtn Dew,2023-04-28,0.06500,14.04,9813
54899,2,delivery,Large 10 pc Wing Combo Classic,2023-04-28,0.05500,16.13,4213
54900,1,pickup,Medium Iced Caramel Coffee,2023-04-28,0.05000,2.82,6245
54901,2,delivery,Seasoned Fries Regular|Louisiana Voodoo Fries Regular|40pc Group Pack Classic,2023-04-28,0.04225,62.82,4390
54902,2,pickup,100 Wings Boneless|15 Wings Boneless,2023-04-29,0.04450,121.14,5861
54903,2,pickup,30 Crispy Tenders|Large 10 pc Wing Combo Boneless|50pc Party Pack Boneless,2023-04-29,0.07250,120.52,882
54904,3,delivery,Beefy Melt Burrito,2023-04-29,0.05300,2.11,353
54905,2,delivery,Seasoned Fries Regular|24pc Family Pack Mix & Match,2023-04-29,0.00000,37.28,7767
54906,2,delivery,Soft Drinks 20oz|15 Wings Classic|100pc Pack Classic,2023-04-29,0.04225,157.66,8925
54907,2,delivery,20 Wings Boneless,2023-04-29,0.04000,21.31,551
54908,3,pickup,Mtn Dew Baja Blast Freeze|Cheesy Fiesta Potatoes,2023-04-29,0.06625,6.06,5010
54909,2,pickup,10 Wings Mix & Match,2023-04-29,0.04450,12.42,1105
54910,2,delivery,Veggie Sticks Celery Only,2023-04-29,0.04750,1.88,1214
54911,1,pickup,Medium Diet Coke|Hot Picante Salsa,2023-04-29,0.05750,1.89,4550
54912,2,delivery,75pc Pack Mix & Match|Medium 8 pc Wing Combo Boneless|24pc Crispy Tender Pack,2023-04-29,0.05750,165.36,8232
54913,2,delivery,15 Wings Classic,2023-04-29,0.05600,18.47,954
54914,3,pickup,Black Bean Quesarito,2023-04-29,0.06350,3.92,5609
54915,3,pickup,Supreme Variety Taco Party Pack|Spicy Double Steak Grilled Cheese Burrito|Breakfast Crunchwrap Sausage,2023-04-29,0.06100,42.73,4174
54916,2,pickup,75pc Pack Mix & Match|16pc Crispy Tender Pack,2023-04-29,0.05600,139.27,1124
54917,3,pickup,Supreme Taco Party Pack,2023-04-29,0.05600,29.56,6417
54918,3,delivery,Hash Brown|Chalupa Supreme,2023-04-29,0.04000,6.02,9099
54919,2,delivery,Small 3 pc Crispy Tender Combo,2023-04-29,0.04450,10.02,5007
54920,3,pickup,Black Beans|Steak Quesadilla|Brisk Dragon Paradise Sparkling Iced Tea,2023-04-29,0.07000,11.63,2402
54921,1,delivery,Filet O Fish,2023-04-29,0.04450,5.11,7946
54922,1,delivery,Double Bacon Quarter Pounder With Cheese Meal|Medium Iced Caramel Macchiato|English McMuffin,2023-04-29,0.02900,14.48,1641
54923,1,delivery,Big Mac Meal|Egg McMuffin Meal|Medium Hazelnut Latte,2023-04-29,0.07000,20.08,2732
54924,3,pickup,Mug Root Beer (Small)|Bean Burrito|Blue Raspberry Electric Strawberry Freeze,2023-04-29,0.06500,8.70,4012
54925,2,pickup,Medium 8 pc Wing Combo Classic|24pc Family Pack Classic|Louisiana Voodoo Fries Large,2023-04-29,0.04500,56.29,693
54926,3,pickup,Supreme Taco Party Pack,2023-04-29,0.05500,29.53,1243
54927,3,pickup,Burrito Supreme Combo|Black Beans And Rice,2023-04-29,0.05300,11.98,8445
54928,2,delivery,75pc Pack Mix & Match|10 Wings Mix & Match,2023-04-29,0.04450,116.96,3859
54929,2,delivery,100 Wings Classic|10 Wings Mix & Match|20 Wings Mix & Match,2023-04-29,0.05300,157.81,6565
54930,3,pickup,Mtn Dew Baja Blast Zero Sugar|Crispy Chicken Wings,2023-04-29,0.05300,10.40,2234
54931,1,pickup,Spicy Crispy Chicken Sandwich Meal,2023-04-29,0.05750,8.45,7105
54932,2,pickup,30 Wings Mix & Match|10 Wings Boneless|Soft Drinks 32oz,2023-04-29,0.06350,51.87,8464
54933,2,delivery,Triple Chocolate Chunk Brownie|100 Wings Classic,2023-04-29,0.00000,117.08,835
54934,3,pickup,Black Bean Crispy Melt Taco|Diet Mountain Dew (Small),2023-04-29,0.06625,5.63,601
54935,1,pickup,Pepper Packet|Filet O Fish Meal,2023-04-29,0.04225,9.27,2175
54936,2,pickup,50pc Party Pack Boneless,2023-04-29,0.06100,58.56,4516
54937,3,delivery,Breakfast Crunchwrap Sausage,2023-04-29,0.04750,3.45,9566
54938,3,delivery,Cinnamon Twists|Chicken Chipotle Melt,2023-04-29,0.06500,3.50,112
54939,2,pickup,Small 3 pc Crispy Tender Combo,2023-04-29,0.05000,10.07,8544
54940,2,pickup,15pc Meal for 2 Classic,2023-04-29,0.04500,26.22,9367
54941,2,pickup,20 Crispy Tenders,2023-04-29,0.05750,35.63,4462
54942,3,delivery,Taco & Burrito Cravings Pack,2023-04-29,0.04450,18.27,558
54943,1,delivery,Bacon Egg Cheese McGriddle Meal|Cinnamon Roll|Sausage Biscuit,2023-04-29,0.06000,13.01,7633
54944,2,pickup,30 Crispy Tenders|Cajun Friend Corn Large|50 Wings Boneless,2023-04-29,0.07000,107.50,6576
54945,1,delivery,1 Cookie,2023-04-29,0.07250,2.13,1033
54946,3,pickup,Diet Mountain Dew (Small)|Spicy Potato Soft Tacos,2023-04-29,0.06625,3.93,9978
54947,3,pickup,Mug Root Beer (Medium)|Blue Raspberry Electric Strawberry Freeze|Mtn Dew,2023-04-29,0.06875,10.23,9377
54948,3,pickup,Chicken Quesadilla Combo|Black Beans And Rice|Ultimate Game Day Box,2023-04-29,0.04000,35.34,5027
54949,2,pickup,20 Wings Boneless|Large 10 pc Wing Combo Boneless|100 Wings Classic,2023-04-29,0.07250,158.48,8885
54950,2,pickup,Seasoned Fries Regular,2023-04-29,0.05750,2.95,430
54951,3,delivery,Lipton Unsweetened Iced Tea|Crispy Melt Taco,2023-04-29,0.05000,5.75,2903
54952,3,pickup,Cheesy Toasted Breakfast Burrito Bacon,2023-04-29,0.05000,1.56,1411
54953,3,pickup,Blue Raspberry Electric Strawberry Freeze|Wild Cherry Freeze,2023-04-29,0.05000,8.17,8970
54954,3,delivery,Breakfast Crunchwrap Bacon|Wild Cherry Electric Strawberry Freeze|Creamy Jalapeno Sauce,2023-04-29,0.04450,7.60,4608
54955,1,delivery,Medium Mocha Frappe|Crispy Chicken Sandwich,2023-04-29,0.06850,9.38,168
54956,2,pickup,20 Wings Classic|Buffalo Ranch Fries Regular,2023-04-29,0.04225,28.75,5452
54957,1,delivery,Regular Oreo McFlurry,2023-04-29,0.07250,4.60,705
54958,3,pickup,Pepsi,2023-04-29,0.07000,3.09,4597
54959,1,pickup,Equal Packet,2023-04-29,0.06875,0.00,5254
54960,3,pickup,Grande Toasted Breakfast Burrito Sausage|Nachos BellGrande,2023-04-29,0.02900,10.06,2516
54961,3,pickup,Dole Lemonade Strawberry Squeeze,2023-04-29,0.06625,3.08,8949
54962,3,pickup,Chicken Chipotle Melt|Reduced-Fat Sour Cream,2023-04-29,0.06350,3.23,6356
54963,2,delivery,100pc Pack Classic,2023-04-29,0.04225,136.63,2864
54964,1,delivery,Bacon Egg Cheese Biscuit|Deluxe Crispy Chicken Sandwich Meal,2023-04-29,0.07000,14.32,5962
54965,2,pickup,Seasoned Fries Large,2023-04-29,0.06100,4.87,1027
54966,3,delivery,Fire Sauce Packet,2023-04-29,0.05000,0.00,4192
54967,1,pickup,Big Breakfast With Hotcakes|Medium Chocolate Shake,2023-04-29,0.07250,11.03,2959
54968,3,pickup,Drinks Party Pack,2023-04-29,0.05600,4.22,7521
54969,1,delivery,Quarter Pounder With Cheese|Medium Root Beer|20 Pieces McNuggets,2023-04-29,0.07250,14.88,97
54970,3,pickup,Cheesy Toasted Breakfast Burrito Potato|Burrito Supreme Cravings Trio,2023-04-29,0.06250,6.68,4458
54971,3,pickup,Soft Taco Party Pack|Chips and Nacho Cheese Sauce,2023-04-29,0.05500,24.45,9316
54972,2,delivery,100pc Pack Classic,2023-04-29,0.06500,139.61,9234
54973,2,delivery,Medium 8 pc Wing Combo Classic|50pc Party Pack Boneless|30 Wings Boneless,2023-04-29,0.06350,104.62,2318
54974,1,delivery,Butter|Medium Iced French Vanilla Latte|Medium Unsweetened Iced Tea,2023-04-29,0.02900,4.92,1813
54975,2,delivery,40pc Group Pack Boneless|20 Wings Mix & Match,2023-04-29,0.07250,71.94,4757
54976,2,pickup,100pc Pack Mix & Match|Large 5 pc Crispy Tender Combo|30 Wings Classic,2023-04-29,0.04750,186.32,6869
54977,3,pickup,My Cravings Box,2023-04-29,0.06000,5.30,3851
54978,3,pickup,Hash Brown,2023-04-29,0.04000,1.04,4482
54979,1,delivery,Strawberry Preserve,2023-04-29,0.05300,0.00,2091
54980,2,delivery,50 Wings Mix & Match|15 Crispy Tenders,2023-04-29,0.02900,84.36,383
54981,1,pickup,Grape Jam,2023-04-29,0.04500,0.00,316
54982,2,delivery,20 Wings Mix & Match,2023-04-29,0.06250,24.43,300
54983,3,delivery,Black Bean Quesarito,2023-04-29,0.05600,3.90,6284
54984,3,delivery,Dole Lemonade Strawberry Squeeze,2023-04-29,0.05000,3.03,846
54985,1,delivery,Oatmeal,2023-04-29,0.05600,3.79,5578
54986,1,delivery,Medium Iced Mocha|Medium Caramel Latte,2023-04-29,0.05300,7.14,8857
54987,3,pickup,Blue Raspberry Freeze|Spicy Potato Soft Tacos|Cheese Quesadilla,2023-04-29,0.06625,9.26,3041
54988,3,delivery,Mtn Dew,2023-04-29,0.04000,3.01,4992
54989,2,pickup,20 Wings Mix & Match,2023-04-29,0.04750,24.08,695
54990,1,pickup,Egg McMuffin Meal,2023-04-29,0.05750,6.86,8971
54991,3,pickup,Mtn Dew Baja Blast,2023-04-29,0.06350,3.07,6604
54992,3,pickup,Wild Cherry Electric Strawberry Freeze,2023-04-29,0.06875,4.16,6869
54993,2,delivery,10 Wings Boneless,2023-04-29,0.05750,11.20,4847
54994,2,delivery,100pc Pack Boneless|50pc Party Pack Boneless,2023-04-29,0.04450,172.95,7399
54995,3,pickup,Double Steak Grilled Cheese Burrito,2023-04-29,0.06500,7.44,6093
54996,1,pickup,Medium Frozen Coca Cola|Tangy BBQ Dipping Sauce|Filet O Fish Meal,2023-04-29,0.06850,11.73,6623
54997,1,pickup,Double Quarter Cheese Deluxe|Sausage Egg Cheese McGriddle|Sausage Egg Cheese Biscuit,2023-04-29,0.05600,17.18,4120
54998,3,pickup,Avocado Ranch Sauce|Crispy Chicken Wings,2023-04-29,0.06500,7.66,7147
54999,2,pickup,Medium 8 pc Wing Combo Classic|15 Wings Mix & Match,2023-04-29,0.05000,32.32,6681
55000,2,delivery,75 Wings Boneless|50pc Party Pack Classic,2023-04-29,0.05600,147.92,5942
55001,1,pickup,Steak Egg Cheese Bagel|Sausage Egg Cheese Bagel,2023-04-29,0.02900,10.99,9277
55002,3,delivery,Spicy Ranch|Cheesy Toasted Breakfast Burrito Potato,2023-04-30,0.04000,1.65,9352
55003,2,delivery,30 Crispy Tenders|Large 10 pc Wing Combo Classic,2023-04-30,0.04500,62.89,7635
55004,2,pickup,100pc Pack Classic|Seasoned Fries Regular|10 Wings Mix & Match,2023-04-30,0.04450,152.26,401
55005,1,pickup,Quarter Pounder With Cheese Deluxe Meal|Syrup,2023-04-30,0.05600,9.49,7681
55006,1,delivery,Chocolate Milk,2023-04-30,0.07250,1.60,1324
55007,3,delivery,Diet Mountain Dew (Large),2023-04-30,0.05750,3.06,9611
55008,1,pickup,Medium Iced French Vanilla Latte|Big Mac|Cherry & Creme Pie,2023-04-30,0.06000,10.57,5410
55009,1,pickup,Double Quarter Pounder With Cheese Meal|Egg Cheese Biscuit|Sausage Egg Biscuit,2023-04-30,0.06625,19.05,2509
55010,3,delivery,Cup Of Water,2023-04-30,0.04450,0.00,3009
55011,3,pickup,Breakfast Quesadilla Sausage|Chips And Nachos Cheese Sauce,2023-04-30,0.04225,5.29,4360
55012,1,pickup,Egg McMuffin|(1) Egg McMuffin|Strawberry Preserve,2023-04-30,0.05300,8.82,3630
55013,2,delivery,Cheese Fries Regular|Large 10 pc Wing Combo Mix & Match|Louisiana Voodoo Fries Regular,2023-04-30,0.02900,24.05,5622
55014,1,delivery,Blueberry Muffin,2023-04-30,0.06000,2.85,2933
55015,3,pickup,Doritos Cheesy Gordita Crunch Nacho Cheese|Grande Toasted Breakfast Burrito Steak,2023-04-30,0.05600,9.48,57
55016,2,pickup,50 Wings Classic,2023-04-30,0.06000,60.94,9430
55017,1,delivery,Deluxe Crispy Chicken Sandwich|Medium French Vanilla Latte|English McMuffin,2023-04-30,0.04000,10.99,535
55018,3,pickup,Sierra Mist|Spicy Double Steak Grilled Cheese Burrito,2023-04-30,0.04225,10.30,8863
55019,1,delivery,10 Pieces McNuggets Meal|Medium Caramel Mocha|Medium Americano,2023-04-30,0.04500,15.85,8628
55020,1,pickup,Medium Vanilla Cappuccino|Medium Iced Caramel Latte|Double Bacon Quarter Pounder With Cheese Meal,2023-04-30,0.04750,17.46,1237
55021,1,delivery,Syrup|Bacon Egg Cheese Bagel Meal|McChicken Biscuit,2023-04-30,0.06625,9.04,7176
55022,1,delivery,Apple Fritter,2023-04-30,0.06500,2.76,2976
55023,3,delivery,Soft Taco Party Pack|Diet Pepsi,2023-04-30,0.06875,25.52,7399
55024,1,pickup,Medium Hi-C Orange,2023-04-30,0.05000,1.88,3453
55025,3,pickup,Breakfast Quesadilla Steak,2023-04-30,0.06875,3.52,6388
55026,1,pickup,Medium Vanilla Shake|Medium Cappuccino|Egg McMuffin,2023-04-30,0.06250,11.87,8927
55027,2,pickup,8 pc Meal for 2 – Crispy Tenders,2023-04-30,0.06625,21.10,2485
55028,2,delivery,30 Wings Classic,2023-04-30,0.05000,36.63,289
55029,3,delivery,Regular Iced Coffee|Chipotle Ranch Grilled Chicken Burrito,2023-04-30,0.06875,4.26,3936
55030,1,delivery,Sausage Egg Cheese McGriddle,2023-04-30,0.04450,5.00,1256
55031,1,delivery,Double Cheeseburger|Spicy Crispy Chicken Sandwich,2023-04-30,0.04750,8.36,3024
55032,2,delivery,Cajun Friend Corn Large|30 Wings Classic,2023-04-30,0.05300,42.20,3289
55033,2,delivery,Small 3 pc Crispy Tender Combo|Small 6 pc Wing Combo Classic|50 Wings Boneless,2023-04-30,0.04750,74.86,6022
55034,1,delivery,Daily Double|Bacon Quarter Pounder With Cheese Meal,2023-04-30,0.06875,12.70,3530
55035,3,delivery,Double Steak Grilled Cheese Burrito|Power Menu Bowl|Beefy Melt Burrito,2023-04-30,0.05300,17.04,3158
55036,2,pickup,40pc Group Pack Mix & Match|24pc Family Pack Boneless|(1) 24pc Family Pack Boneless,2023-04-30,0.05500,114.01,5665
55037,2,pickup,Seasoned Fries Regular,2023-04-30,0.06250,2.96,8751
55038,3,pickup,Beefy 5-Layer Burrito|Diet Mountain Dew (Small)|Avocado Ranch Sauce,2023-04-30,0.05300,7.24,5449
55039,1,pickup,Medium Iced Hazelnut Latte|Sausage|Sausage Egg Cheese Bagel Meal,2023-04-30,0.00000,11.17,8841
55040,2,pickup,100pc Pack Boneless|100pc Pack Classic|50pc Party Pack Classic,2023-04-30,0.06850,328.10,7977
55041,3,delivery,Black Beans,2023-04-30,0.06350,1.80,8265
55042,1,pickup,Sausage Egg Cheese Biscuit Meal|Double Smoky BLT Quarter Pounder With Cheese|20 Pieces McNuggets,2023-04-30,0.04450,23.05,7520
55043,3,delivery,Wild Cherry Freeze,2023-04-30,0.04750,4.07,4974
55044,1,delivery,Plain Sundae,2023-04-30,0.05000,3.66,7528
55045,2,delivery,7 Crispy Tenders|Soft Drinks 20oz,2023-04-30,0.04750,14.85,7282
55046,3,pickup,Cheese Quesadilla|Cheesy Toasted Breakfast Burrito Sausage|Steak Quesadilla,2023-04-30,0.06500,12.11,42
55047,2,pickup,100pc Pack Classic,2023-04-30,0.06500,139.61,6378
55048,3,pickup,Black Beans|Chips And Nachos Cheese Sauce,2023-04-30,0.05000,4.07,5381
55049,3,pickup,Variety Taco Party Pack,2023-04-30,0.04000,28.07,9603
55050,3,pickup,Pintos N Cheese|Diablo Sauce Packet|My Cravings Box,2023-04-30,0.06250,7.64,1501
55051,2,delivery,Veggie Sticks,2023-04-30,0.07000,1.92,9586
55052,2,pickup,50pc Party Pack Classic,2023-04-30,0.04225,68.36,3134
55053,3,pickup,White Hot Ranch Fries Veggie|(1) White Hot Ranch Fries Veggie|Cheesy Bean And Rice Burrito,2023-04-30,0.04450,7.29,2573
